id,colour,size
PN7995,"TNF Black,Dark Navy Blue,Merlot Red,Vintage White,","Small,Medium,Large,XLarge,"
PN7996,"TNF Black,Fig Green,British Khaki,Spicy Orange,Charcoal Grey Heather,","Small,Medium,Large,XLarge,"
PN7997,"TNF Black,Fig Green,Dark Navy Blue,Graphite Grey,","Small,Medium,Large,XLarge,"
PN7998,"TNF Black,Dark Navy Blue,","XSmall,Small,Medium,Large,"
PN7999,"TNF Black,Dark Navy Blue,Vintage White,Graphite Grey,","Small,XSmall,Medium,Large,XLarge,"
PN8000,"TNF Black,Dark Navy Blue,Merlot Red,","Small,Medium,Large,XLarge,"
PN8001,"TNF Black,Dark Navy,Vintage White,","Small,Medium,Large,XLarge,"
PN8002,"Fig Green,British Khaki,Dark Navy Blue,","Small,Medium,Large,XLarge,"
PN8005,"TNF Black,Dark Navy Blue,","Small,Medium,Large,XLarge,"
PN8009,"TNF Black,Cosmic Blue,","Small,Medium,Large,XLarge,"
PN8012,"Spicy Orange,Borealis Blue,","Small,Medium,Large,"
PN8015,"TNF Black/Blue Aster,TNF Yellow,TNF Black,","Small,Medium,Large,"
PN8017,"TNF Black/Blue Aster,","Small/Medium,Medium/Large,"
PN8018,"Summit Gold,","Small,Medium,Large,XLarge,"
PN8019,"Prussian Blue,TNF Red,Graphite Grey Heather,Cosmic Blue,TNF Black,Nautical Blue,Vanadis Grey,Drummer Blue,Scallion Green,","Small,Medium,Large,XLarge,XXLarge,"
PN8020,"TNF Black,TNF Red,","Small,Medium,Large,XLarge,XXLarge,"
PN8021,"TNF Black,","Small,Medium,Large,"
PN8027,"Sulphur Spring Green,TNF Black,","Small,Medium,Large,XLarge,"
PN8033,"Cosmic Blue/Vanadis Grey,TNF Red/Vanadis Grey,TNF Black,Vanadis Grey/TNF Black,","Small,Medium,Large,XLarge,XXLarge,"
PN8034,"Graphite Grey Heather,Cosmic Blue Heather,","Small,Medium,Large,XLarge,"
PN8035,"TNF Black/Red,TNF Black/Dark Shadow,Estate Blue/Cosmic Blue,","US8=UK7,US8.5=UK7.5,US9=UK8,US9.5=UK8.5,US10=UK9,US10.5=UK9.5,US11=UK10,US11.5=UK10.5,US12=UK11,US12.5=UK11.5,US13=UK12,"
PN8039,"Majestic Red/TNF White,TNF Black,","Small,Medium,Large,XLarge,"
PN8041,"Firefly Green,Estate Blue,","Small,Medium,Large,"
PN8044,"Black,","Medium,Large,XLarge,"
PN8046,"Firefly Green,TNF Red,Fiery Red,TNF Black/Vanadis Grey,","Small,Medium,Large,"
PN8047,"TNF Black,Vanadis Grey,","32 Waist,30 Waist,34 Waist,36 Waist,"
PN8049,"Majestic Red,","Small,Medium,Large,XLarge,"
PN8050,"TNF Yellow,Pavilion Green,TNF Black,","Small,Medium,Large,XLarge,"
PN8052,"Vanadis Grey,Firefly Green,","Small,Medium,Large,"
PN8053,"Black,","Medium,Large,XLarge,"
PN8054,"Bomber Blue,TNF Black,Dark Sage,","Small,Medium,Large,"
PN8057,"Moonlight Ivory,Passion Pink,Graphite Grey Heather,Brilliant Blue,TNF Black,Jaiden Green,Marker Blue,Vanadis Grey,","Small,Medium,Large,XLarge,"
PN8058,"Passion Pink,TNF Black,Jaiden Green,","Small,Medium,Large,XLarge,"
PN8059,"Black,","Small,Medium,Large,"
PN8060,"Vintage White,Dark Sage Green,Black,","XSmall,Small,Medium,Large,"
PN8061,"Borealis Blue,Estate Blue,Black,","XSmall,Small,Medium,Large,"
PN8064,"Prussian Blue,Greystone Blue,Black,","XSmall,Small,Medium,Large,"
PN8065,"Marker Blue,TNF Black,","Small,Medium,Large,"
PN8066,"Prussian Blue,Dark Navy Blue,Spicy Orange,","XSmall,Small,Medium,Large,"
PN8067,"Borealis Blue,TNF White,Black,","XSmall,Small,Medium,Large,"
PN8068,"Black,","Small,Medium,Large,XLarge,"
PN8069,"Dark Sage Green,Black,Estate Blue,","XSmall,Small,Medium,Large,"
PN8073,"Borealis Blue,Black,","Small,Medium,Large,"
PN8074,"Ultramarine Blue,","US6 = UK10,US8 = UK12,US10 = UK14,"
PN8076,"Fudge Brown Heather,Jaiden Green Heather,Lavendula Purple Heather,","Small,Medium,Large,XLarge,"
PN8077,"Prussian Blue,Black,","XSmall,Small,Medium,Large,"
PN8078,"Greystone,","Small,Medium,Large,"
PN8080,"Astral Aura Blue,","US6 = UK10,US8 = UK12,US10 = UK14,"
PN8081,"Borealis Blue,TNF Black,","Small,Medium,Large,"
PN8082,"TNF Black,","Small,Medium,Large,XLarge,"
PN8083,"Dark Navy Blue,TNF Black,","XSmall,Small,Medium,Large,"
PN8084,"Black,","Small,Medium,Large,"
PN8086,"Greystone Blue,Black,","Small,Medium,Large,XLarge,"
PN8934,"Striker Blue/Zinc Grey,","Left Zip,Right Zip,"
PN8938,"Dune Beige,","One Size,"
PN8939,"Azalea Pink/Fire Red,Burnt Olive Green,Jaiden Green Duckmo Print,Storm Blue/Fire Red,TNF Black,TNF Red/Black,","One Size,"
PN8941,"Asphalt Grey,","Left Zip,Right Zip,"
PN8942,"Asphalt Grey,","Left Zip,Right Zip,"
PN8944,"Dune Beige,Pache Grey,","Small/Medium,"
PN8946,"Dune Beige,New Taupe Green,","Small/Medium,"
PN8947,"Asphalt Grey,TNF Black,","One Size,"
PN8948,"Cosmic Blue,TNF Black,","Small,Medium,Large,XLarge,"
PN8949,"Loiue Blue/Estate Blue,Tree Frog Green/Flashlight,","Small,Medium,Large,XLarge,"
PN8950,"Dark Indigo,","30 Waist,32 Waist,34 Waist,"
PN8951,"Louie Blue/Estate Blue,TNF Black,","Medium,Large,XLarge,"
PN8952,"Drummer Blue,TNF Red,Vanadis Grey,TNF Black,","Small,Medium,Large,XLarge,"
PN8954,"Louie Blue/Estate Blue,","Small,Medium,Large,XLarge,"
PN8955,"TNF Black,Louie Blue,","Small,Medium,Large,XLarge,XXLarge,"
PN8957,"TNF Black,TNF Red,","Small,Medium,Large,XLarge,"
PN8958,"Estate Blue,","Small,Medium,Large,XLarge,"
PN8960,"Asphalt Grey,New Taupe Green,","30 Waist,32 Waist,34 Waist,36 Waist,"
PN8961,"Asphalt Grey,New Taupe Green,","30 Waist,32 Waist,34 Waist,36 Waist,"
PN8962,"Asphalt Grey,Dune Beige,New Taupe Green,","30 Waist,32 Waist,34 Waist,36 Waist,"
PN8963,"Louie Blue,TNF Black,","Small,Medium,Large,XLarge,"
PN8964,"TNF Black,","Medium,Large,XLarge,"
PN8965,"TNF Black,","Small,Medium,Large,XLarge,"
PN8966,"TNF Black,","Medium,Large,XLarge,"
PN8967,"TNF Black,","Medium,Large,XLarge,"
PN8968,"Vanadis Grey,Cosmic Blue,","Small,Medium,Large,XLarge,"
PN8969,"Asphalt Grey,Dune Beige,","Small,Medium,Large,XLarge,"
PN8970,"Cosmic Blue,Heather Grey,","Small,Medium,Large,XLarge,"
PN8971,"TNF Black,","30 Waist,32 Waist,34 Waist,36 Waist,"
PN8977,"Scallion Green,TNF Black,","Small,Medium,Large,XLarge,"
PN8978,"Vanadis Grey Regular,Vanadis Grey Long,","32 Waist,34 Waist,36 Waist,38 Waist,"
PN8979,"Vanadis Grey,Zinnia Orange,","Small,Medium,Large,XLarge,"
PN8980,"Fiery Red,Honor Blue,TNF Black,","Small,Medium,Large,XLarge,"
PN8982,"Louie Blue,Zinnia Orange,","Medium,Large,XLarge,"
PN8983,"Louie Blue,Tree Frog Green,","Small,Medium,Large,XLarge,"
PN8984,"Drummer Blue,Cosmic Blue,","Small,Medium,Large,XLarge,"
PN8985,"Vanadis Grey/Black,","Medium,Large,"
PN8988,"Black,","29 Litres,"
PN8992,"Conquer Blue/Fiery Red,Black/Monument Grey,","Small/Medium,Large/XLarge,"
PN8994,"Marker Blue,TNF Black,Weimaraner Brown,","Small,Medium,Large,XLarge,"
PN8995,"Marker Blue,","Small,Medium,Large,"
PN8996,"Marker Blue,TNF Black,","Small,Medium,Large,"
PN8997,"Pache Grey,","US6=UK10,US8=UK12,US10=UK14,US12=UK16,"
PN8998,"Balsam Blue,TNF Black,","Small,Medium,Large,XLarge,"
PN8999,"Marker Blue,","Small,Medium,Large,"
PN9000,"Fanfare Green,","Small,Medium,Large,"
PN9001,"Fire Brick Red,Pache Grey,","Small,Medium,Large,"
PN9004,"TNF Black Short Leg,TNF Black Regular Leg,TNF Black Long Leg,Weimaraner Brown Regular Leg,","US6=UK10,US4=UK8,US8=UK12,US10=UK14,US12=UK16,US14=UK18,"
PN9006,"Fiery Red,Lightning Yellow,","Small,Medium,Large,"
PN9007,"TNF Black,","Small,Medium,Large,"
PN9008,"TNF Black,","Small,Medium,Large,"
PN9009,"TNF Black,","Small,Medium,Large,"
PN9010,"TNF Black,","Small,Medium,Large,"
PN9011,"Marker Blue,Pache Grey,","Small,Medium,Large,XLarge,"
PN9012,"Urban Navy,Wind Chime Grey,","Small,Medium,Large,XLarge,"
PN9016,"Jaiden Green,TNF Black,","Small,Medium,Large,XLarge,"
PN9017,"TNF Black,Marker Blue,","US6 = UK10,US8 = UK12,US10 = UK14,US12 = UK16,"
PN9018,"Jaiden Green,TNF Black,Vitamin C Orange,","XSmall,Small,Medium,Large,"
PN9019,"Vanadis Grey Short Leg,Vanadis Grey Reg Leg,Vanadis Grey Long Leg,","Small,Medium,Large,XLarge,"
PN9023,"Black,","Small Short Leg,Medium Short Leg,Large Short Leg,XLarge Short Leg,Small Regular Leg,Medium Regular Leg,Large Regular Leg,XLarge Regular Leg,Small Long Leg,Medium Long Leg,Large Long Leg,XLarge Long Leg,"
PN9048,"TNF Black/TNF Red,Zinc Grey/Cosmic Blue,","US8=UK7,US9=UK8,US10=UK9,US11=UK10,US12=UK11,US13=UK12,"
PN9049,"Weimaraner Brown/Jaiden Green,","US6=UK4,US6.5=UK4.5,US7=UK5,US7.5=UK5.5,US8=UK6,US8.5=UK6.5,US9=UK7,US9.5=UK7.5,"
PN9052,"Graphite Grey/TNF Red,","US7.5=UK6.5,US8=UK7,US8.5=UK7.5,US9=UK8,US9.5=UK8.5,US10=UK9,US10.5=UK9.5,US11=UK10,US11.5=UK10.5,US12=UK11,"
PN9054,"Dune Beige/Fire Brick Red,Moon Mist/Beach Glass,TNF Black/Society Pink,Jaiden Green/High Rise Grey,","US5=UK3,US5.5=UK3.5,US6=UK4,US6.5=UK4.5,US7=UK5,US7.5=UK5.5,US8=UK6,US8.5=UK6.5,US9=UK7,US9.5=UK7.5,US10=UK8,"
PN9055,"Dark Eggplant/Society Pink,Shroom Brown/Jaiden Green,","US5=UK3,US6=UK4,US7=UK5,US8=UK6,US9=UK7,US10=UK8,"
PN90978,"Island Grass Green,","Left Zip,Right Zip,"
PN90980,"Blue Ribbon,","Left Zip,Right Zip,"
PN90981,"Blue Ribbon,","Left Zip,Right Zip,"
PN90984,"Blitz Blue,","Left Zip,Right Zip,"
PN90999,"Black,Nautical Blue,Cosmic Blue/Louie Blue,","120 Litres,"
PN91000,"TNF Black,TNF Red/Black,summit gold,Cosmic Blue/Grey,Flashlight Green/Black,Spicy Orange/Sage,Azalea Pink/Fire Red,Burnt Olive/Safety Green,Fire Red/Jaiden Green,Jaiden Green Duckmo Print,Storm Blue/Cone Orange,Storm Blue/Fire Red,Cone Orange/Zinnia Orange,","42 Litres,"
PN91001,"TNF Black,TNF Red/Black,summit gold,pink/grey,Cosmic Blue/Grey,Flashlight Green/Black,Azalea Pink/Fire Red,Burnt Olive/Safety Green,Fire Brick Red/Jaiden,Jaiden Green Duckmo Print,Storm Blue/Cone Orange,Strom Blue/Fire Red,Cone Orange/Zinnia Orange,","70 Litres,"
PN91002,"TNF Black,TNF Red/Black,Summit Gold/TNF Black,Cosmic Blue/Grey,Flashlight Green/Black,Azalea Pink/Fire Brick Red,Burnt Olive/Safety Green,Fire Brick Red/Jaiden Green,Jaiden Green Duckmo Print,Storm Blue/Cone Orange,Cone Orange/Zinnia Orange,Storm Blue/Fire Brick Red,","90 Litres,"
PN91003,"Black,TNF Red/Black,summit gold,Cosmic Blue/Grey,Cone orange/Zinnia Orange,Jaiden Green Duckmo Print,Storm Blue/Fire Red,","155 Litres,"
PN19245,,
PN19441,"Vermillion,Denim,Indigo Dot,Night Sky,Bramble,Poppy,","Small,"
PN19442,"Denim,Indigo Dot,Night Sky,Bramble,Geometric,Poppy,","Medium,"
PN4093,,
PN4103,,
PN4104,,
PN4107,,
PN4108,,
PN4114,,
PN4115,,
PN4117,,
PN7010,,
PN70318,,
PN70319,,
PN70324,,
PN70329,,
PN8706,,
PN8708,,
PN8709,,
PN8716,,
PN8727,,
PN8728,,
PN8729,,
PN30897,,
PN10056,"Charcoal,","Medium 5 - 8,Large 8.5 - 12,"
PN10057,"Black,Navy,","Small 5.5 - 7.5,Medium 8 - 9.5,Large 10 - 11,"
PN541,"Black,Olive,","Medium 5-8.5,Large 9-12,"
PN543,"Grey,","Medium Size 5-8,Large Size 8.5-12,"
PN546,"Navy,Pine,","Medium Size 5-8,Large Size 8.5-12,"
PN547,"Slate Blue,","Medium Size 3.5-5,Large Size 5.5-7.5,"
PN548,"Willow Green,Brown,Quarry Grey,","ULH11 Size 5.5-8.5,ULH13 Size 9-12.5,"
PN549,"Grey,Lake Blue,","TRHXM11 Size 5.5-8.5,TRHXM13 Size 9-12.5,"
PN551,"Grey Oyster,Dust Blue,","TRHXW9 Size 3.5-5,TRHXW10 Size 5.5-7.5,"
PN9119,"Khaki,Slate Blue,","UK 3.5-5.0,UK 5.5-7.5,UK 8.0+,"
PN9120,"Flamingo,Pink,Purple,Celery,Red,","UK 5.5-7.5,UK 8.0+,"
PN9122,"Quarry Grey,Cornstalk Brown,Willow Green,","UK 3.5-5.0,UK 5.0-8.0,UK 8.5-12.0,"
PN9145,"Grey Oyster,","UK 3.5-5.0,UK 5.5-7.5,UK 8.0-9.5,"
PN8168,,
PN8169,,
PN8205,"Burgundy/Gold,Royal Blue/Turquoise,Khaki/Bronze,Purple/Navy,Surprise Me!,","2 Person,"
PN8206,"Bottle Green/Burgundy,Sky Blue/Royal Blue,Surprise Me!,","1 Person,"
PN9131,"Khaki,Olive,Natural,","7=56cm,7 1/8=57cm,7 1/4=58cm,7 3/8=59cm,7 1/2=60cm,7 5/8=61cm,7 3/4=61.5cm,7 7/8=62.5cm,"
PN9132,"Grey,","7=56cm,7 1/8=57cm,7 1/4=58cm,7 3/8=59cm,7 1/2=60cm,"
PN9133,"Olive/British Tan,","7 inch,7 1/8 inch,7 1/4 inch,7 3/8 inch,7 1/2 inch,"
PN9134,"Olive/British Tan,","7=56cm,7 1/8=57cm,7 1/4=58cm,7 3/8=59cm,7 1/2=60cm,"
PN9135,"Khaki,","7=56cm,7 1/8=57cm,7 1/4=58cm,7 3/8=59cm,7 1/2=60cm,"
PN9136,"Mocha,","7 inch,7 1/8 inch,7 1/4 inch,7 3/8 inch,7 1/2 inch,"
PN224,,
PN33244,,
PN33245,,
PN33246,,
PN33249,,
PN33250,,
PN33253,,
PN33255,,
PN33256,,
PN33258,,
PN33259,,
PN33260,,
PN33261,,
PN33265,,
PN33268,,
PN33269,,
PN33271,,
PN33273,,
PN33278,,
PN33279,,
PN33280,,
PN50626,,
PN57026,,
PN8123,,
PN33234,,
PN4021,"Volcano,Grasshopper,","Left Zip,"
PN4022,"Atlantic,Volcano,","Left Zip,"
PN4023,"Volcano,Vermillion,","Left Zip,"
PN4024,"Imperial Blue,Grasshopper,","Left Zip,"
PN4025,"Midnight,Surf Blue,","60 Litres,"
PN6784,"Black,Atlantic,","Left Zip,"
PN6785,"Volcano,","Left Zip,"
PN6786,"Atlantic Blue,","One Size,"
PN6788,"Black,","One Size,"
PN6789,"Black,","One Size,"
PN6799,,
PN70198,,
PN70205,,
PN70206,,
PN70207,,
PN70225,,
PN70226,,
PN70227,,
PN70231,,
PN8195,"Vermillion,Volcano,","Left Zip,"
PN8200,,
PN8677,"Cactus,","2 Person,"
PN8679,"Cactus,","4 Person,"
PN8680,"Cactus,","1 Person,"
PN8681,"Cactus,","2 Person,"
PN8683,"Cactus,","2 Person,"
PN8684,"Cactus,","3 Person,"
PN8692,"Atlantic,","Left Zip,"
PN8693,,
PN8698,"Blue,","50 Litres,"
PN8699,"Green,Black,Red,Citron,","60 Litres,"
PN8700,"Black,","60 Litres,"
PN8701,"Black,","60 Litres,"
PN8702,,
PN10040,,
PN19468,"Red,Blue,Black,","Packaged,"
PN19469,,
PN19470,,
PN19472,,
PN19561,"Chocolate,Matrioshka,The World My Home,Flip to Decide,","Limited Edition,Printed,"
PN34053,"Red,",
PN34055,"Red,Black,",
PN34057,,
PN34059,"Red,Black,",
PN34060,"Red,Black,",
PN8176,,
PN20527,,
PN20528,,
PN20529,,
PN20547,,
PN9106,"Black,Blue,Red,Green,Pink,","One Size,"
PN20495,,
PN20496,,
PN311,,
PN31507,"Silver,","Size 3,Size 4,Size 5,Size 6,Size 7,Size 8,Size 9,"
PN31508,,
PN31523,,
PN31539,,
PN39591,,"10cm,15cm,20cm,"
PN90197,,
PN90198,,
PN90199,,
PN90200,,
PN90201,,
PN90202,,
PN90203,,
PN11030,,
PN11031,,
PN5664,"Green,","2 Person,"
PN8302,,
